Dataset,ChunkIndex,CompressionImprovementPct,MaxBitWidth,MinBitWidth,MaxMinBitWidthDiff,BitWidthMean,BitWidthVar,BitWidthStd,BitWidthDiffAbsMean,BitWidthMedian,BitWidthP90,BitWidthChangeCount,BitWidthRunMean,ZeroFrac
Food-price.csv,431,0.08896797153024912,29.0,1.0,28.0,25.03125,3.2001953125,1.7889089726702139,0.33235581622678395,25.0,27.0,237,4.302521008403361,9.765625E-4
Food-price.csv,432,0.8516886930983847,35.0,1.0,34.0,25.01953125,7.1343841552734375,2.67102679793248,0.2913000977517107,25.0,28.0,167,6.095238095238095,9.765625E-4
Food-price.csv,433,0.26239067055393583,29.0,1.0,28.0,25.5224609375,3.700667381286621,1.9237118758500769,0.2776148582600195,25.0,28.0,166,6.131736526946108,9.765625E-4
Food-price.csv,434,0.5745388569700635,28.0,1.0,27.0,24.5029296875,5.312491416931152,2.304884252393415,0.31573802541544477,24.0,28.0,222,4.591928251121076,0.001953125
Food-price.csv,435,0.6984126984126984,27.0,1.0,26.0,23.455078125,3.4257164001464844,1.850869093195541,0.29521016617790813,23.0,26.0,198,5.1457286432160805,9.765625E-4
Food-price.csv,436,0.5034612964128382,27.0,1.0,26.0,23.60546875,2.9576263427734375,1.7197750849379803,0.33724340175953077,24.0,25.0,249,4.096,9.765625E-4
Food-price.csv,437,0.09640102827763496,28.0,1.0,27.0,23.162109375,2.6260643005371094,1.6205135915928348,0.3147605083088954,23.0,25.0,231,4.413793103448276,9.765625E-4
Food-price.csv,438,0.09930486593843098,25.0,1.0,24.0,22.40234375,3.3908538818359375,1.8414271318289892,0.3128054740957967,23.0,24.0,214,4.7627906976744185,9.765625E-4
Food-price.csv,439,0.672,27.0,1.0,26.0,23.3544921875,3.082343101501465,1.7556603035614449,0.24731182795698925,23.0,25.0,192,5.305699481865285,9.765625E-4
Food-price.csv,440,0.3706199460916442,26.0,1.0,25.0,22.1884765625,2.8482656478881836,1.6876805526781968,0.23851417399804498,22.0,24.0,152,6.69281045751634,9.765625E-4
Food-price.csv,441,0.8002667555851951,25.0,1.0,24.0,22.455078125,2.3280601501464844,1.5257982009907092,0.18866080156402737,22.0,24.0,129,7.876923076923077,9.765625E-4
Food-price.csv,442,0.7833787465940054,25.0,1.0,24.0,21.9208984375,3.1001882553100586,1.7607351462698921,0.23264907135874877,22.0,24.0,166,6.131736526946108,9.765625E-4
Food-price.csv,443,0.3331112591605596,25.0,1.0,24.0,22.4384765625,3.1778554916381836,1.7826540583181538,0.22482893450635386,22.0,25.0,153,6.64935064935065,9.765625E-4
Food-price.csv,444,0.8943358728055647,26.0,1.0,25.0,22.640625,2.870849609375,1.6943581703332387,0.17302052785923755,23.0,25.0,118,8.605042016806722,9.765625E-4
Food-price.csv,445,0.8579272477693891,25.0,1.0,24.0,21.796875,2.245849609375,1.4986158978787727,0.18377321603128055,22.0,23.0,126,8.062992125984252,9.765625E-4
Food-price.csv,446,0.6912442396313364,26.0,1.0,25.0,22.7490234375,4.471190452575684,2.114518964818165,0.18866080156402737,23.0,25.0,130,7.816793893129771,0.001953125
Food-price.csv,447,0.68762278978389,26.0,1.0,25.0,22.953125,2.835693359375,1.6839517093358112,0.14467253176930597,23.0,25.0,91,11.130434782608695,9.765625E-4
Food-price.csv,448,0.031377470975839344,28.0,1.0,27.0,23.72265625,7.2199554443359375,2.6869974775455105,0.23069403714565004,24.0,26.0,154,6.606451612903226,0.005859375
Food-price.csv,449,0.4633920296570899,30.0,1.0,29.0,24.0029296875,4.432608604431152,2.1053761194691916,0.32160312805474095,24.0,27.0,194,5.251282051282051,9.765625E-4
Food-price.csv,450,0.591715976331361,28.0,1.0,27.0,23.896484375,7.381862640380859,2.7169583435122555,0.25513196480938416,24.0,27.0,147,6.918918918918919,0.0029296875
Food-price.csv,451,0.6745904272406039,27.0,1.0,26.0,23.294921875,2.9501304626464844,1.7175943824566045,0.21700879765395895,23.0,25.0,163,6.2439024390243905,9.765625E-4
Food-price.csv,452,0.5345911949685535,28.0,1.0,27.0,23.6083984375,4.230437278747559,2.056802683474416,0.2854349951124145,23.0,26.0,213,4.785046728971962,9.765625E-4
Food-price.csv,453,0.18393623543838136,28.0,1.0,27.0,24.2216796875,3.8112096786499023,1.952231973575349,0.31671554252199413,25.0,26.0,209,4.876190476190477,9.765625E-4
Food-price.csv,454,0.0,29.0,1.0,28.0,24.810546875,3.3664512634277344,1.8347891604834967,0.25513196480938416,25.0,27.0,137,7.420289855072464,9.765625E-4
Food-price.csv,455,0.4009870450339297,28.0,1.0,27.0,24.076171875,5.345760345458984,2.3120900383546883,0.29716520039100686,24.0,27.0,196,5.197969543147208,0.001953125
Food-price.csv,456,0.21374045801526717,28.0,1.0,27.0,24.06640625,3.9877777099609375,1.996942089786516,0.49364613880742914,24.0,27.0,279,3.657142857142857,9.765625E-4
Food-price.csv,457,0.0916030534351145,30.0,1.0,29.0,24.087890625,3.8223533630371094,1.9550839785127159,0.45161290322580644,24.0,26.0,296,3.4478114478114477,9.765625E-4
Food-price.csv,458,0.29779630732578916,29.0,1.0,28.0,24.7333984375,3.2756032943725586,1.809862783299485,0.4173998044965787,25.0,27.0,254,4.015686274509804,9.765625E-4
Food-price.csv,459,0.09096422073984232,30.0,1.0,29.0,24.0458984375,5.022307395935059,2.2410505116875563,0.5689149560117303,24.0,26.0,284,3.592982456140351,0.00390625
Food-price.csv,460,0.6862133499688085,27.0,1.0,26.0,23.927734375,5.131496429443359,2.2652806513638346,0.19941348973607037,24.0,27.0,113,8.982456140350877,9.765625E-4
Food-price.csv,461,0.45001607200257154,27.0,1.0,26.0,23.0673828125,4.74838924407959,2.179079907685716,0.24144672531769307,23.0,25.0,185,5.505376344086022,9.765625E-4
Food-price.csv,462,0.25023459493274947,27.0,1.0,26.0,23.8662109375,5.360030174255371,2.315173897195494,0.270772238514174,24.0,26.0,195,5.224489795918367,9.765625E-4
Food-price.csv,463,0.6095604748155278,27.0,1.0,26.0,23.197265625,3.0997581481933594,1.7606130035284187,0.27370478983382207,24.0,25.0,212,4.807511737089202,9.765625E-4
Food-price.csv,464,0.49367479173094725,27.0,1.0,26.0,24.236328125,3.1628990173339844,1.7784541088636459,0.2209188660801564,25.0,26.0,168,6.059171597633136,9.765625E-4
Food-price.csv,465,0.2517306482064191,31.0,1.0,30.0,23.720703125,4.379024505615234,2.0926118860446232,0.24633431085043989,24.0,27.0,169,6.023529411764706,9.765625E-4
Food-price.csv,466,0.2495321272613849,27.0,1.0,26.0,23.77734375,4.0226898193359375,2.0056644333825977,0.25513196480938416,24.0,26.0,183,5.565217391304348,0.0029296875
Food-price.csv,467,0.8581060373889059,27.0,1.0,26.0,24.404296875,4.350215911865234,2.0857171217270176,0.1906158357771261,24.0,27.0,124,8.192,9.765625E-4
Food-price.csv,468,1.2876884422110553,28.0,1.0,27.0,23.7890625,4.69378662109375,2.166514855959624,0.19159335288367546,24.0,27.0,129,7.876923076923077,9.765625E-4
Food-price.csv,469,0.12228676245796392,28.0,1.0,27.0,23.9365234375,3.9696035385131836,1.9923863928749321,0.5073313782991202,24.0,26.0,305,3.34640522875817,9.765625E-4
Food-price.csv,470,0.30543677458766033,32.0,1.0,31.0,23.9833984375,2.9049978256225586,1.7044054170362632,0.4633431085043988,24.0,26.0,292,3.4948805460750854,9.765625E-4
Food-price.csv,471,0.603749602796314,27.0,1.0,26.0,23.5751953125,4.713095664978027,2.170966527834556,0.20234604105571846,23.0,27.0,123,8.258064516129032,9.765625E-4
Food-price.csv,472,0.3832641328648994,27.0,1.0,26.0,23.3046875,4.24700927734375,2.0608273283668748,0.2825024437927664,23.0,26.0,211,4.830188679245283,9.765625E-4
Food-price.csv,473,0.4848093083387201,26.0,1.0,25.0,23.1728515625,3.7757863998413086,1.9431382863402462,0.2130987292277615,23.0,26.0,158,6.440251572327044,9.765625E-4
Food-price.csv,474,0.630119722747322,27.0,1.0,26.0,23.8310546875,2.3708715438842773,1.539763470109704,0.176930596285435,24.0,26.0,130,7.816793893129771,9.765625E-4
Food-price.csv,475,0.7214554579673776,29.0,1.0,28.0,23.953125,5.128662109375,2.2646549647518053,0.19452590420332355,23.0,27.0,144,7.062068965517241,9.765625E-4
Food-price.csv,476,0.3489847715736041,27.0,1.0,26.0,23.556640625,1.6901512145996094,1.300058158160476,0.23264907135874877,23.0,25.0,170,5.988304093567251,9.765625E-4
Food-price.csv,477,0.6248047485160887,28.0,1.0,27.0,23.8642578125,6.002081871032715,2.449914666071599,0.28347996089931576,24.0,27.0,185,5.505376344086022,9.765625E-4
Food-price.csv,478,0.7684918347742555,27.0,1.0,26.0,23.4404296875,3.8402013778686523,1.9596431761595405,0.17008797653958943,23.0,26.0,121,8.39344262295082,9.765625E-4
Food-price.csv,479,0.4671441918405481,28.0,1.0,27.0,24.068359375,4.688686370849609,2.1653374727394366,0.2013685239491691,24.0,27.0,141,7.211267605633803,9.765625E-4
Food-price.csv,480,0.09044317154054869,29.0,1.0,28.0,24.5654296875,3.3453283309936523,1.8290238738173026,0.3841642228739003,25.0,27.0,276,3.696750902527076,9.765625E-4
Food-price.csv,481,0.0,27.0,1.0,26.0,23.7666015625,3.3879079818725586,1.8406270621374006,0.37438905180840665,24.0,27.0,255,4.0,9.765625E-4
Food-price.csv,482,0.1876759461995621,28.0,1.0,27.0,23.9189453125,3.1955785751342773,1.7876181290013473,0.23949169110459434,24.0,26.0,174,5.851428571428571,9.765625E-4
Food-price.csv,483,0.8127539856205064,28.0,1.0,27.0,23.732421875,5.924495697021484,2.434028696836067,0.24731182795698925,23.0,27.0,159,6.4,9.765625E-4
Food-price.csv,484,0.4369538077403246,28.0,1.0,27.0,23.9189453125,4.527609825134277,2.1278180902356945,0.23558162267839688,24.0,27.0,162,6.282208588957055,9.765625E-4
Food-price.csv,485,0.4266991770801585,28.0,1.0,27.0,24.4072265625,3.9952993392944336,1.9988244893672964,0.3020527859237537,24.0,27.0,207,4.923076923076923,9.765625E-4
Food-price.csv,486,0.21090689966857487,27.0,1.0,26.0,24.4013671875,4.06839656829834,2.017026665242267,0.40078201368523947,24.0,27.0,259,3.9384615384615387,9.765625E-4
Food-price.csv,487,0.4170390229371463,28.0,1.0,27.0,24.6533203125,3.6229772567749023,1.9034120039484101,0.40175953079178883,25.0,27.0,253,4.031496062992126,9.765625E-4
Food-price.csv,488,0.2806361085126286,28.0,1.0,27.0,23.8330078125,3.348090171813965,1.829778722090178,0.2805474095796676,24.0,26.0,190,5.361256544502618,0.001953125
Food-price.csv,489,0.2219403931515536,30.0,1.0,29.0,23.5302734375,3.0791616439819336,1.7547540123851928,0.2844574780058651,23.0,26.0,192,5.305699481865285,9.765625E-4
Food-price.csv,490,0.5593536357986327,28.0,1.0,27.0,24.24609375,2.0644378662109375,1.4368151816468733,0.17497556207233628,24.0,26.0,111,9.142857142857142,9.765625E-4
Food-price.csv,491,0.8740692780835222,25.0,1.0,24.0,23.0859375,1.42816162109375,1.195057162270387,0.2209188660801564,23.0,24.0,174,5.851428571428571,9.765625E-4
Food-price.csv,492,0.40061633281972264,28.0,1.0,27.0,24.326171875,3.5205650329589844,1.8763168796765073,0.20527859237536658,24.0,26.0,146,6.965986394557823,9.765625E-4
Food-price.csv,493,0.29239766081871343,28.0,1.0,27.0,22.9697265625,10.044981956481934,3.1693819518136235,0.2130987292277615,23.0,27.0,138,7.366906474820144,9.765625E-4
Food-price.csv,494,1.2087912087912087,22.0,1.0,21.0,20.5263671875,2.32352352142334,1.5243108349097765,0.13587487781036167,21.0,22.0,86,11.770114942528735,9.765625E-4
Food-price.csv,495,1.1447562776957163,22.0,1.0,21.0,20.2763671875,7.88944149017334,2.8088149618964473,0.09872922776148582,21.0,22.0,78,12.962025316455696,0.01953125
Food-price.csv,496,1.6629711751662972,22.0,1.0,21.0,20.3173828125,2.83969783782959,1.6851403021201499,0.09090909090909091,21.0,22.0,58,17.35593220338983,0.001953125
Food-price.csv,497,0.3798342541436464,28.0,1.0,27.0,21.8271484375,57.65664577484131,7.593197335433954,0.08602150537634409,26.0,27.0,41,24.38095238095238,0.103515625
Food-price.csv,498,1.1928429423459244,22.0,1.0,21.0,18.62109375,35.94041442871094,5.995032479370812,0.11534701857282502,20.0,22.0,50,20.07843137254902,0.1025390625
Food-price.csv,499,0.7215007215007215,25.0,1.0,24.0,20.732421875,5.865901947021484,2.4219624165171276,0.16226783968719452,21.0,23.0,102,9.941747572815533,9.765625E-4
Food-price.csv,500,1.0748959778085991,26.0,1.0,25.0,21.5908203125,14.728079795837402,3.8377180453802757,0.13391984359726294,20.0,26.0,88,11.50561797752809,9.765625E-4
Food-price.csv,501,0.8502772643253235,25.0,1.0,24.0,20.2646484375,12.567656517028809,3.5450890703942557,0.10948191593352884,19.0,25.0,68,14.840579710144928,9.765625E-4
Food-price.csv,502,0.7675438596491229,18.0,1.0,17.0,13.0576171875,5.63046932220459,2.372860999343322,0.32160312805474095,13.0,18.0,232,4.394849785407725,0.00390625
Food-price.csv,503,0.44004400440044006,18.0,1.0,17.0,12.9365234375,3.6610097885131836,1.9133765412257944,0.2727272727272727,13.0,15.0,194,5.251282051282051,9.765625E-4
Food-price.csv,504,0.2127659574468085,19.0,1.0,18.0,13.5322265625,5.825133323669434,2.4135312974290253,0.23851417399804498,13.0,18.0,167,6.095238095238095,9.765625E-4
Food-price.csv,505,0.5449591280653951,18.0,1.0,17.0,13.1279296875,3.4846105575561523,1.8667111607198774,0.25513196480938416,13.0,16.0,215,4.7407407407407405,9.765625E-4
Food-price.csv,506,1.064773735581189,21.0,1.0,20.0,16.6630859375,3.977309226989746,1.994319238986012,0.1495601173020528,17.0,19.0,111,9.142857142857142,9.765625E-4
Food-price.csv,507,0.9214567792891619,20.0,1.0,19.0,16.705078125,3.5087242126464844,1.8731588861189763,0.24633431085043989,17.0,19.0,186,5.475935828877005,9.765625E-4
Food-price.csv,508,0.8103727714748784,21.0,1.0,20.0,18.2841796875,2.6799840927124023,1.637065695906063,0.16226783968719452,19.0,20.0,124,8.192,9.765625E-4
Food-price.csv,509,0.44751830756712774,21.0,1.0,20.0,18.1435546875,2.6776342391967773,1.6363478356378809,0.20821114369501467,19.0,20.0,171,5.953488372093023,9.765625E-4
Food-price.csv,510,0.19952114924181963,21.0,1.0,20.0,18.5849609375,1.879500389099121,1.370948718624851,0.19452590420332355,19.0,20.0,157,6.481012658227848,9.765625E-4
Food-price.csv,511,0.4030632809351068,21.0,1.0,20.0,18.3681640625,2.668166160583496,1.6334522217020908,0.1935483870967742,19.0,20.0,159,6.4,0.001953125
Food-price.csv,512,1.8885741265344664,20.0,1.0,19.0,15.6259765625,11.529051780700684,3.39544574109213,0.11534701857282502,18.0,19.0,79,12.8,0.001953125
Food-price.csv,513,0.23651844843897823,21.0,1.0,20.0,15.4453125,14.73919677734375,3.8391661565167703,0.16715542521994134,14.0,20.0,121,8.39344262295082,9.765625E-4
Food-price.csv,514,0.24489795918367346,21.0,1.0,20.0,18.0390625,3.25823974609375,1.8050594854723625,0.23460410557184752,19.0,20.0,182,5.595628415300546,0.001953125
Food-price.csv,515,0.4078605858361142,26.0,1.0,25.0,20.060546875,7.328365325927734,2.7070953669805826,0.1681329423264907,19.0,24.0,124,8.192,0.001953125
Food-price.csv,516,0.9130875887724045,26.0,1.0,25.0,22.0576171875,5.52500057220459,2.3505319764267387,0.18670576735092864,23.0,24.0,98,10.343434343434344,9.765625E-4
Food-price.csv,517,0.5935754189944135,28.0,1.0,27.0,20.4375,13.994140625,3.740874312911355,0.570869990224829,19.0,25.0,198,5.1457286432160805,0.001953125
Food-price.csv,518,0.591715976331361,29.0,1.0,28.0,19.298828125,17.430233001708984,4.174953053832939,0.44281524926686217,18.0,25.0,206,4.946859903381642,9.765625E-4
Food-price.csv,519,0.22838499184339314,28.0,1.0,27.0,22.84765625,5.2599945068359375,2.293467790668955,0.2512218963831867,23.0,25.0,146,6.965986394557823,0.001953125
Food-price.csv,520,0.0,26.0,1.0,25.0,21.55078125,14.278671264648438,3.7787129111178106,0.3333333333333333,23.0,26.0,154,6.606451612903226,9.765625E-4
Food-price.csv,521,0.0,26.0,1.0,25.0,20.375,14.701171875,3.8342107238648215,0.3704789833822092,20.0,25.0,188,5.417989417989418,9.765625E-4
Food-price.csv,522,0.8468595624558928,26.0,1.0,25.0,20.48828125,14.195175170898438,3.7676484935432124,0.4506353861192571,19.0,25.0,270,3.7785977859778597,0.001953125
Food-price.csv,523,0.4231311706629055,28.0,1.0,27.0,20.720703125,11.769649505615234,3.4306922778959983,0.3724340175953079,21.0,25.0,186,5.475935828877005,9.765625E-4
Food-price.csv,524,1.3730743469524447,28.0,1.0,27.0,21.5234375,17.06390380859375,4.130847831691909,0.386119257086999,24.0,26.0,167,6.095238095238095,9.765625E-4
Food-price.csv,525,0.9231783712495879,28.0,1.0,27.0,21.8154296875,15.132925987243652,3.890106166577418,0.4887585532746823,23.0,26.0,194,5.251282051282051,9.765625E-4
Food-price.csv,526,0.3933910306845004,26.0,1.0,25.0,18.060546875,16.576412200927734,4.071414029661898,0.4916911045943304,16.0,25.0,229,4.452173913043478,9.765625E-4
Food-price.csv,527,0.36088054853843377,28.0,1.0,27.0,19.67578125,20.756210327148438,4.555898410538632,0.6168132942326491,17.0,25.0,252,4.047430830039525,0.001953125
Food-price.csv,528,0.2152080344332855,28.0,1.0,27.0,20.2685546875,12.964011192321777,3.600557066944194,0.3841642228739003,22.0,24.0,172,5.91907514450867,9.765625E-4
Food-price.csv,529,1.2384996461429583,29.0,1.0,28.0,19.609375,20.566162109375,4.5349930660779405,0.8514173998044966,18.0,25.0,318,3.2100313479623823,0.00390625
Food-price.csv,530,0.35014005602240894,29.0,1.0,28.0,20.677734375,20.37466049194336,4.513829913935987,0.39589442815249265,20.0,26.0,177,5.752808988764045,9.765625E-4
Food-price.csv,531,0.7890961262553802,28.0,1.0,27.0,19.9912109375,19.79386806488037,4.449030013933416,0.3939393939393939,19.0,26.0,163,6.2439024390243905,0.001953125
Food-price.csv,532,0.1478743068391867,28.0,1.0,27.0,20.025390625,15.86654281616211,3.983282919422384,0.2727272727272727,21.0,25.0,181,5.626373626373627,9.765625E-4
Food-price.csv,533,0.6127055788455337,26.0,1.0,25.0,23.0830078125,3.953070640563965,1.9882330448325127,0.2512218963831867,23.0,25.0,173,5.885057471264368,0.001953125
Food-price.csv,534,0.42932628797886396,26.0,1.0,25.0,22.5478515625,12.278960227966309,3.504134733135458,0.25219941348973607,24.0,26.0,183,5.565217391304348,9.765625E-4
Food-price.csv,535,0.03337783711615487,27.0,1.0,26.0,21.9873046875,13.221518516540527,3.6361406073666247,0.32942326490713586,23.0,26.0,149,6.826666666666667,0.001953125
Food-price.csv,536,0.06191950464396285,28.0,1.0,27.0,23.6162109375,8.088057518005371,2.843951040015522,0.44281524926686217,25.0,26.0,220,4.633484162895928,9.765625E-4
Food-price.csv,537,0.3197158081705151,27.0,1.0,26.0,20.3837890625,16.40837001800537,4.050724628755375,0.3675464320625611,19.0,26.0,186,5.475935828877005,9.765625E-4
Food-price.csv,538,0.0,29.0,1.0,28.0,19.1787109375,13.467085838317871,3.669752830684632,0.33528836754643204,18.0,25.0,189,5.389473684210526,0.001953125
Food-price.csv,539,0.5335844318895167,29.0,1.0,28.0,22.9755859375,9.353896141052246,3.058413991115697,0.5845552297165201,24.0,26.0,258,3.9536679536679538,9.765625E-4
Food-price.csv,540,0.8741923223109084,24.0,1.0,23.0,19.0361328125,15.16959285736084,3.894816151933341,0.3597262952101662,19.0,23.0,191,5.333333333333333,0.021484375
Food-price.csv,541,0.31545741324921134,22.0,1.0,21.0,18.5556640625,3.348464012145996,1.8298808737581789,0.25024437927663734,19.0,21.0,183,5.565217391304348,0.00390625
Food-price.csv,542,0.2783300198807157,22.0,1.0,21.0,18.546875,3.706787109375,1.9253018229293297,0.19159335288367546,18.0,21.0,131,7.757575757575758,0.0029296875
Food-price.csv,543,0.34735623311462754,24.0,1.0,23.0,18.8388671875,6.45938777923584,2.5415325650551557,0.30498533724340177,19.0,21.0,184,5.535135135135135,0.013671875
Food-price.csv,544,0.43720190779014306,23.0,1.0,22.0,18.5654296875,1.9800939559936523,1.4071581133595656,0.2541544477028348,18.0,20.0,204,4.995121951219512,9.765625E-4
Food-price.csv,545,0.2752654345261502,22.0,1.0,21.0,18.7060546875,2.6587133407592773,1.63055614462038,0.24731182795698925,19.0,21.0,176,5.785310734463277,9.765625E-4
Food-price.csv,546,0.0,22.0,1.0,21.0,18.462890625,4.758388519287109,2.1813730811777954,0.2649071358748778,19.0,20.0,161,6.320987654320987,0.01171875
Food-price.csv,547,0.31961646024770274,22.0,1.0,21.0,18.2744140625,3.320204734802246,1.822142896372907,0.2932551319648094,18.0,21.0,189,5.389473684210526,9.765625E-4
Food-price.csv,548,0.0,22.0,1.0,21.0,18.359375,6.443115234375,2.5383292210379254,0.3391984359726295,19.0,21.0,202,5.044334975369458,0.01171875
Food-price.csv,549,0.07980845969672785,23.0,1.0,22.0,18.2705078125,5.738348960876465,2.395485120153424,0.30303030303030304,18.0,21.0,185,5.505376344086022,0.0087890625
Food-price.csv,550,1.1976047904191616,22.0,1.0,21.0,18.3076171875,5.57431697845459,2.3609991483383874,0.23460410557184752,18.0,21.0,146,6.965986394557823,0.009765625
Food-price.csv,551,0.519376747902517,22.0,1.0,21.0,18.052734375,4.506984710693359,2.1229660173194858,0.4056695992179863,18.0,21.0,254,4.015686274509804,0.001953125
Food-price.csv,552,0.46893317702227433,22.0,1.0,21.0,18.7373046875,4.941733360290527,2.2230009807218996,0.28347996089931576,19.0,21.0,156,6.522292993630574,0.0087890625
Food-price.csv,553,0.0388651379712398,22.0,1.0,21.0,18.7392578125,6.942755699157715,2.634910947101954,0.31671554252199413,19.0,21.0,193,5.278350515463917,0.013671875
Food-price.csv,554,0.0,22.0,1.0,21.0,18.392578125,5.308773040771484,2.3040774815034943,0.2991202346041056,18.0,21.0,185,5.505376344086022,0.0087890625
Food-price.csv,555,0.3225806451612903,23.0,1.0,22.0,18.05078125,5.2610931396484375,2.2937072916238543,0.3704789833822092,18.0,21.0,236,4.320675105485232,0.0078125
Food-price.csv,556,0.5866249511145875,22.0,1.0,21.0,18.7041015625,4.999358177185059,2.235924456949532,0.24535679374389052,19.0,21.0,184,5.535135135135135,0.0087890625
Food-price.csv,557,0.6299212598425197,22.0,1.0,21.0,18.6591796875,4.443411827087402,2.1079401858419518,0.21212121212121213,19.0,21.0,125,8.126984126984127,0.0087890625
Food-price.csv,558,0.1966955153422502,22.0,1.0,21.0,18.5341796875,3.9714879989624023,1.9928592521707102,0.2913000977517107,19.0,21.0,187,5.446808510638298,9.765625E-4
Food-price.csv,559,0.0,23.0,1.0,22.0,18.5380859375,4.723158836364746,2.173282962792638,0.2179863147605083,19.0,21.0,144,7.062068965517241,0.0078125
Food-price.csv,560,0.12096774193548387,22.0,1.0,21.0,18.203125,4.687255859375,2.165007126864713,0.3489736070381232,18.0,21.0,227,4.491228070175438,0.00390625
Food-price.csv,561,0.24489795918367346,22.0,1.0,21.0,17.73046875,10.860946655273438,3.2955950381188277,0.3343108504398827,18.0,20.0,221,4.612612612612613,0.029296875
Food-price.csv,562,0.7211538461538461,22.0,1.0,21.0,18.2763671875,4.07303524017334,2.0181762163332864,0.21994134897360704,18.0,21.0,152,6.69281045751634,0.005859375
Food-price.csv,563,0.0,22.0,1.0,21.0,19.048828125,4.696834564208984,2.167218162578236,0.2209188660801564,19.0,21.0,130,7.816793893129771,0.0078125
Food-price.csv,564,1.5735641227380015,22.0,1.0,21.0,18.580078125,5.267024993896484,2.294999998670258,0.24437927663734116,19.0,21.0,130,7.816793893129771,0.0087890625
Food-price.csv,565,0.5239822652156388,22.0,1.0,21.0,18.12109375,4.5849456787109375,2.1412486260850088,0.2130987292277615,18.0,20.0,144,7.062068965517241,0.0078125
Food-price.csv,566,0.0,22.0,1.0,21.0,18.25390625,4.8476409912109375,2.201735904056374,0.32649071358748777,18.0,21.0,226,4.511013215859031,0.0048828125
Food-price.csv,567,0.7495069033530573,22.0,1.0,21.0,18.6279296875,3.6418371200561523,1.9083597983755978,0.23655913978494625,19.0,21.0,152,6.69281045751634,0.001953125
Food-price.csv,568,0.43789808917197454,22.0,1.0,21.0,18.3681640625,4.841994285583496,2.200453200043913,0.22678396871945258,19.0,21.0,152,6.69281045751634,0.0078125
Food-price.csv,569,0.07668711656441718,22.0,1.0,21.0,19.0146484375,4.742949485778809,2.1778313722092464,0.2756598240469208,19.0,21.0,172,5.91907514450867,0.0078125
Food-price.csv,570,0.24390243902439024,23.0,1.0,22.0,17.83984375,5.9977874755859375,2.449038071485606,0.3704789833822092,18.0,20.0,238,4.2845188284518825,0.0107421875
Food-price.csv,571,0.3560126582278481,22.0,1.0,21.0,18.4921875,3.34564208984375,1.8291096440191195,0.27370478983382207,19.0,21.0,199,5.12,0.00390625
Food-price.csv,572,0.4366812227074236,22.0,1.0,21.0,18.4677734375,4.209898948669434,2.051803828018028,0.25219941348973607,18.0,21.0,153,6.64935064935065,0.0048828125
Food-price.csv,573,0.737291424136593,22.0,1.0,21.0,18.8662109375,5.162764549255371,2.272171769311328,0.25219941348973607,19.0,21.0,170,5.988304093567251,0.009765625
Food-price.csv,574,0.1996007984031936,22.0,1.0,21.0,18.3486328125,3.16654109954834,1.7794777603410332,0.23460410557184752,18.0,21.0,151,6.7368421052631575,9.765625E-4
Food-price.csv,575,0.16246953696181965,22.0,1.0,21.0,17.9716796875,3.8732213973999023,1.9680501511394222,0.27174975562072334,18.0,21.0,178,5.720670391061453,9.765625E-4
Food-price.csv,576,0.5804953560371517,22.0,1.0,21.0,18.951171875,3.2300376892089844,1.7972305609489798,0.25806451612903225,19.0,21.0,168,6.059171597633136,9.765625E-4
Food-price.csv,577,0.8320126782884311,22.0,1.0,21.0,18.326171875,6.874080657958984,2.6218468029156443,0.28347996089931576,19.0,21.0,177,5.752808988764045,0.013671875
Food-price.csv,578,0.2374356944994064,23.0,1.0,22.0,18.3505859375,7.577284812927246,2.752686835244294,0.43304007820136853,19.0,21.0,225,4.530973451327434,0.0166015625
Food-price.csv,579,0.6599378881987578,23.0,1.0,22.0,18.7958984375,5.183928489685059,2.276824211414895,0.2668621700879765,19.0,21.0,166,6.131736526946108,0.0078125
Food-price.csv,580,0.6930289441500204,22.0,1.0,21.0,18.16015625,2.5798187255859375,1.6061814111693415,0.198435972629521,18.0,20.0,114,8.904347826086957,0.001953125
Food-price.csv,581,0.8448540706605223,23.0,1.0,22.0,18.89453125,5.9732513427734375,2.444023597016493,0.32160312805474095,19.0,21.0,205,4.970873786407767,0.009765625
Food-price.csv,582,0.38639876352395675,23.0,1.0,22.0,18.7958984375,5.564787864685059,2.358980259494568,0.32746823069403713,19.0,21.0,201,5.069306930693069,0.0087890625
Food-price.csv,583,0.03772161448509996,23.0,1.0,22.0,19.2783203125,4.003592491149902,2.0008979212218456,0.36363636363636365,19.0,21.0,230,4.432900432900433,0.0048828125
Food-price.csv,584,0.390625,22.0,1.0,21.0,18.5771484375,5.626860618591309,2.3721004655349884,0.32453567937438904,19.0,21.0,206,4.946859903381642,0.0087890625
Food-price.csv,585,0.19786307874950534,22.0,1.0,21.0,18.6201171875,3.02268123626709,1.7385859875965555,0.22287390029325513,19.0,21.0,158,6.440251572327044,0.001953125
Food-price.csv,586,0.601684717208183,22.0,1.0,21.0,18.06640625,4.2826995849609375,2.069468430530154,0.39589442815249265,18.0,21.0,283,3.6056338028169015,9.765625E-4
Food-price.csv,587,0.23255813953488372,23.0,1.0,22.0,18.814453125,7.227291107177734,2.6883621607175128,0.38220918866080156,19.0,21.0,224,4.551111111111111,0.013671875
